2020-11-14 21:10:35, INFO: Current git head hash code: %s
2020-11-14 21:10:35, INFO: Using device: cpu
2020-11-14 21:10:35, INFO: Policy: SARL w/ global state
2020-11-14 21:10:35, INFO: human number: 5
2020-11-14 21:10:35, INFO: Not randomize human's radius and preferred speed
2020-11-14 21:10:35, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2020-11-14 21:10:35, INFO: Square width: 10.0, circle width: 4.0
2020-11-14 21:10:35, INFO: Current learning rate: 0.010000
2020-11-14 21:28:46, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2567
2020-11-14 21:28:53, INFO: TRAIN in episode 9 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2020-11-14 21:28:54, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2930
2020-11-14 21:29:00, INFO: TRAIN in episode 11 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2282
2020-11-14 21:29:07, INFO: TRAIN in episode 12 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2020-11-14 21:29:13, INFO: TRAIN in episode 13 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1479
2020-11-14 21:29:15, INFO: TRAIN in episode 14 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2422
2020-11-14 21:29:18, INFO: TRAIN in episode 15 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1526
2020-11-14 21:29:21, INFO: TRAIN in episode 16 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1392
2020-11-14 21:29:27, INFO: TRAIN in episode 17 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.2005
2020-11-14 21:29:33, INFO: TRAIN in episode 18 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2021
2020-11-14 21:29:35, INFO: TRAIN in episode 19 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1386
2020-11-14 21:29:37, INFO: TRAIN in episode 20 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1298
2020-11-14 21:29:44, INFO: TRAIN in episode 21 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2020-11-14 21:29:49, INFO: TRAIN in episode 22 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1183
2020-11-14 21:29:56, INFO: TRAIN in episode 23 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2020-11-14 21:29:58, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1592
2020-11-14 21:30:05, INFO: TRAIN in episode 25 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2228
2020-11-14 21:30:12, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2020-11-14 21:30:18, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1420
2020-11-14 21:30:24, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2020-11-14 21:30:31, INFO: TRAIN in episode 29 has success rate: 1.00, collision rate: 0.00, nav time: 23.75, total reward: 0.0841
2020-11-14 21:30:34, INFO: TRAIN in episode 30 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1453
2020-11-14 21:30:37, INFO: TRAIN in episode 31 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1367
2020-11-14 21:30:44, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2020-11-14 21:30:52, INFO: TRAIN in episode 33 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2020-11-14 21:30:58, INFO: TRAIN in episode 34 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0910
2020-11-14 21:31:06, INFO: TRAIN in episode 35 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:31:13, INFO: TRAIN in episode 36 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2020-11-14 21:31:20, INFO: TRAIN in episode 37 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1316
2020-11-14 21:31:27, INFO: TRAIN in episode 38 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2020-11-14 21:31:31, INFO: TRAIN in episode 39 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2171
2020-11-14 21:31:39, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1118
2020-11-14 21:31:42, INFO: TRAIN in episode 41 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1874
2020-11-14 21:31:44, INFO: TRAIN in episode 42 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1494
2020-11-14 21:31:51, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2020-11-14 21:31:54, INFO: TRAIN in episode 44 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1469
2020-11-14 21:32:00, INFO: TRAIN in episode 45 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.1986
2020-11-14 21:32:04, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1284
2020-11-14 21:32:07, INFO: TRAIN in episode 47 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1331
2020-11-14 21:32:14, INFO: TRAIN in episode 48 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1433
2020-11-14 21:32:17, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1373
2020-11-14 21:32:20, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1502
2020-11-14 21:32:27, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2020-11-14 21:32:35, INFO: TRAIN in episode 52 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:32:43, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2020-11-14 21:32:50, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2020-11-14 21:32:57, INFO: TRAIN in episode 55 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1416
2020-11-14 21:33:03, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1007
2020-11-14 21:33:11, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0819
2020-11-14 21:33:18, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2020-11-14 21:33:25, INFO: TRAIN in episode 59 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2020-11-14 21:33:32, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2228
2020-11-14 21:33:35, INFO: TRAIN in episode 61 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1272
2020-11-14 21:33:40, INFO: TRAIN in episode 62 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.1821
2020-11-14 21:33:47, INFO: TRAIN in episode 63 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2020-11-14 21:33:49, INFO: TRAIN in episode 64 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1444
2020-11-14 21:33:58, INFO: TRAIN in episode 65 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:34:06, INFO: TRAIN in episode 66 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:34:09, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1495
2020-11-14 21:34:17, INFO: TRAIN in episode 68 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0286
2020-11-14 21:34:21, INFO: TRAIN in episode 69 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1272
2020-11-14 21:34:25, INFO: TRAIN in episode 70 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1211
2020-11-14 21:34:33, INFO: TRAIN in episode 71 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:34:36, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1377
2020-11-14 21:34:39, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1507
2020-11-14 21:34:46, INFO: TRAIN in episode 74 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2020-11-14 21:34:53, INFO: TRAIN in episode 75 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1050
2020-11-14 21:35:00, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1424
2020-11-14 21:35:02, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1361
2020-11-14 21:35:09, INFO: TRAIN in episode 78 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1413
2020-11-14 21:35:16, INFO: TRAIN in episode 79 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2020-11-14 21:35:21, INFO: TRAIN in episode 80 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1344
2020-11-14 21:35:24, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1604
2020-11-14 21:35:27, INFO: TRAIN in episode 82 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1381
2020-11-14 21:35:35, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:35:42, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2020-11-14 21:35:47, INFO: TRAIN in episode 85 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1520
2020-11-14 21:35:53, INFO: TRAIN in episode 86 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1562
2020-11-14 21:35:59, INFO: TRAIN in episode 87 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.0881
2020-11-14 21:36:06, INFO: TRAIN in episode 88 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.0500
2020-11-14 21:36:12, INFO: TRAIN in episode 89 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2020-11-14 21:36:19, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2020-11-14 21:36:27, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0819
2020-11-14 21:36:34, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2020-11-14 21:36:38, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1329
2020-11-14 21:36:44, INFO: TRAIN in episode 94 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.1428
2020-11-14 21:36:52, INFO: TRAIN in episode 95 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0816
2020-11-14 21:37:00, INFO: TRAIN in episode 96 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:37:01, INFO: TRAIN in episode 97 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2639
2020-11-14 21:37:10, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:37:17, INFO: TRAIN in episode 99 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2114
2020-11-14 21:37:24, INFO: TRAIN in episode 100 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2020-11-14 21:37:31, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2020-11-14 21:37:33, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1790
2020-11-14 21:37:40, INFO: TRAIN in episode 103 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2020-11-14 21:37:47, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 23.75, total reward: 0.0841
2020-11-14 21:37:54, INFO: TRAIN in episode 105 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:38:02, INFO: TRAIN in episode 106 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2020-11-14 21:38:09, INFO: TRAIN in episode 107 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.0158
2020-11-14 21:38:15, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2268
2020-11-14 21:38:18, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1714
2020-11-14 21:38:25, INFO: TRAIN in episode 110 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1070
2020-11-14 21:38:33, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2020-11-14 21:38:40, INFO: TRAIN in episode 112 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1186
2020-11-14 21:38:47, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2020-11-14 21:38:49, INFO: TRAIN in episode 114 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1587
2020-11-14 21:38:52, INFO: TRAIN in episode 115 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1524
2020-11-14 21:38:58, INFO: TRAIN in episode 116 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1462
2020-11-14 21:39:06, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:39:09, INFO: TRAIN in episode 118 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1477
2020-11-14 21:39:17, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:39:25, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 23.00, total reward: 0.0910
2020-11-14 21:39:32, INFO: TRAIN in episode 121 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:39:41, INFO: TRAIN in episode 122 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:39:48, INFO: TRAIN in episode 123 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2020-11-14 21:39:55, INFO: TRAIN in episode 124 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1216
2020-11-14 21:39:58, INFO: TRAIN in episode 125 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1469
2020-11-14 21:40:07, INFO: TRAIN in episode 126 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:40:10, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1532
2020-11-14 21:40:19, INFO: TRAIN in episode 128 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0016
2020-11-14 21:40:26, INFO: TRAIN in episode 129 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:40:33, INFO: TRAIN in episode 130 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:40:35, INFO: TRAIN in episode 131 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1560
2020-11-14 21:40:41, INFO: TRAIN in episode 132 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2228
2020-11-14 21:40:48, INFO: TRAIN in episode 133 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2020-11-14 21:40:56, INFO: TRAIN in episode 134 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:41:04, INFO: TRAIN in episode 135 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:41:07, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1487
2020-11-14 21:41:15, INFO: TRAIN in episode 137 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:41:23, INFO: TRAIN in episode 138 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:41:33, INFO: TRAIN in episode 139 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:41:36, INFO: TRAIN in episode 140 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1684
2020-11-14 21:41:45, INFO: TRAIN in episode 141 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:41:53, INFO: TRAIN in episode 142 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1120
2020-11-14 21:42:00, INFO: TRAIN in episode 143 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2020-11-14 21:42:06, INFO: TRAIN in episode 144 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1419
2020-11-14 21:42:14, INFO: TRAIN in episode 145 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:42:20, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:42:27, INFO: TRAIN in episode 147 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.0522
2020-11-14 21:42:30, INFO: TRAIN in episode 148 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2020-11-14 21:42:37, INFO: TRAIN in episode 149 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2020-11-14 21:42:44, INFO: TRAIN in episode 150 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.1282
2020-11-14 21:42:47, INFO: TRAIN in episode 151 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1745
2020-11-14 21:42:56, INFO: TRAIN in episode 152 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:43:04, INFO: TRAIN in episode 153 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0959
2020-11-14 21:43:11, INFO: TRAIN in episode 154 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1066
2020-11-14 21:43:20, INFO: TRAIN in episode 155 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:43:23, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1412
2020-11-14 21:43:31, INFO: TRAIN in episode 157 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:43:40, INFO: TRAIN in episode 158 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:43:48, INFO: TRAIN in episode 159 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:43:58, INFO: TRAIN in episode 160 has success rate: 1.00, collision rate: 0.00, nav time: 24.00, total reward: 0.0819
2020-11-14 21:44:04, INFO: TRAIN in episode 161 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.0996
2020-11-14 21:44:12, INFO: TRAIN in episode 162 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:44:19, INFO: TRAIN in episode 163 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2020-11-14 21:44:26, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:44:35, INFO: TRAIN in episode 165 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:44:42, INFO: TRAIN in episode 166 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2020-11-14 21:44:49, INFO: TRAIN in episode 167 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1051
2020-11-14 21:44:55, INFO: TRAIN in episode 168 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2020-11-14 21:45:03, INFO: TRAIN in episode 169 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1184
2020-11-14 21:45:11, INFO: TRAIN in episode 170 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:45:18, INFO: TRAIN in episode 171 has success rate: 1.00, collision rate: 0.00, nav time: 22.50, total reward: 0.0564
2020-11-14 21:45:26, INFO: TRAIN in episode 172 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:45:34, INFO: TRAIN in episode 173 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2020-11-14 21:45:42, INFO: TRAIN in episode 174 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:45:51, INFO: TRAIN in episode 175 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:45:57, INFO: TRAIN in episode 176 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2020-11-14 21:46:04, INFO: TRAIN in episode 177 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:46:07, INFO: TRAIN in episode 178 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1685
2020-11-14 21:46:10, INFO: TRAIN in episode 179 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1673
2020-11-14 21:46:18, INFO: TRAIN in episode 180 has success rate: 1.00, collision rate: 0.00, nav time: 21.75, total reward: 0.1038
2020-11-14 21:46:23, INFO: TRAIN in episode 181 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2020-11-14 21:46:32, INFO: TRAIN in episode 182 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:46:38, INFO: TRAIN in episode 183 has success rate: 1.00, collision rate: 0.00, nav time: 21.50, total reward: 0.1066
2020-11-14 21:46:47, INFO: TRAIN in episode 184 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:46:55, INFO: TRAIN in episode 185 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0707
2020-11-14 21:47:01, INFO: TRAIN in episode 186 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.0013
2020-11-14 21:47:10, INFO: TRAIN in episode 187 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:47:17, INFO: TRAIN in episode 188 has success rate: 1.00, collision rate: 0.00, nav time: 21.00, total reward: 0.1123
2020-11-14 21:47:25, INFO: TRAIN in episode 189 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:47:32, INFO: TRAIN in episode 190 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:47:39, INFO: TRAIN in episode 191 has success rate: 1.00, collision rate: 0.00, nav time: 20.75, total reward: 0.1153
2020-11-14 21:47:44, INFO: TRAIN in episode 192 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2020-11-14 21:47:53, INFO: TRAIN in episode 193 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0205
2020-11-14 21:48:00, INFO: TRAIN in episode 194 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: 0.0000
2020-11-14 21:48:09, INFO: TRAIN in episode 195 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2020-11-14 21:48:11, INFO: TRAIN in episode 196 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1417
